codeplot;x;y;lb_nom;idarbre;distance;diam;comment;microhabitats;alt;zlist_nbe_type_par_placette
ANT_1425;993628.640070;6553766.721510;Picea abies;1;1.50;10.00;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;2;1.50;7.00;;;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;3;1.50;3.90;;;1425;0
ANT_1425;993628.640070;6553766.721510;Sorbus aucuparia;4;1.50;17.10;;pIN11-pEP11-CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;5;1.50;5.30;;;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;6;1.50;1.38;;;1425;0
ANT_1425;993628.640070;6553766.721510;Sorbus aucuparia;7;5.00;10.50;;(mort) tIN11-tIN13-tIN14-pEP11;1425;0
ANT_1425;993628.640070;6553766.721510;Sorbus aucuparia;8;5.00;15.10;;;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;9;5.00;49.20;;thEP12;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;10;5.00;39.10;;thEP12;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;11;5.00;10.50;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Acer pseudoplatanus;12;5.00;31.60;;ptEP11;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;13;5.00;8.40;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;14;5.00;16.60;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;15;5.00;19.30;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;16;5.00;7.80;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;17;5.00;15.80;;CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Acer pseudoplatanus;18;5.00;32.10;;pEP11-tEP12;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;19;15.00;38.60;;2CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;20;15.00;49.40;;CV44-CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;21;15.00;27.80;;;1425;0
ANT_1425;993628.640070;6553766.721510;Acer pseudoplatanus;22;15.00;36.80;;tpEP11-CV44-hIN11-DE11;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;23;5.00;49.50;;CV44-CV44-CV44-CV44-CV44-CV44-tEX12-pEP11;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;24;5.00;8.40;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;25;5.00;18.10;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;26;5.00;12.80;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;27;5.00;34.50;;CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;28;5.00;10.90;;tEP11;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;29;5.00;42.40;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;30;5.00;17.30;;tEP12;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;31;5.00;59.80;fourche, fendu, foudre;tIN11-tEX12;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;32;5.00;19.10;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;33;5.00;8.70;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;34;5.00;10.90;;NA;1425;0
ANT_1425;993628.640070;6553766.721510;Sorbus aucuparia;35;5.00;10.40;;pIN11;1425;0
ANT_1425;993628.640070;6553766.721510;Sorbus aucuparia;36;5.00;12.30;;tIN11-tEX12;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;37;5.00;78.00;jumeaux;CV44-CV44-CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Abies alba;38;15.00;53.00;;tEX12-tEP12;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;39;15.00;42.40;;CV44;1425;0
ANT_1425;993628.640070;6553766.721510;Picea abies;40;15.00;47.20;;CV44;1425;0
ANT_1425;;;;D1;;;;pEP11-tIN11;1425;0
ANT_1425;;;;D2;;;;tpIN11-tIN14-CV44;1425;0
ANT_1635;993893.074396;6553505.284390;Picea abies;1;1.50;70.00;;CV44-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;2;5.00;67.40;;CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;3;5.00;33.70;;phEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;4;5.00;63.20;;CV44-hEP12-hIN11;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;5;5.00;79.30;;hEP12-CV44-CV44-CV44-CV22;1635;0
ANT_1635;993893.074396;6553505.284390;Sorbus aucuparia;6;5.00;23.50;;ptEP12-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Sorbus aucuparia;7;5.00;19.80;;pEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;8;15.00;59.80;;hEP12-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;9;15.00;33.70;;hEP12-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;10;15.00;89.50;;tEX12-hEP12-CV44-CV21;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;11;15.00;52.00;;hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;12;15.00;87.50;;CV44-hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Abies alba;13;5.00;8.00;;tEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;14;5.00;34.90;;hIN11-hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;15;5.00;90.30;;CV44-CV44-CV22-hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Sorbus aucuparia;16;5.00;14.00;;tIN11;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;17;5.00;98.50;;CV44-CV44-CV44-CV44-hpEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;18;5.00;10.50;;pIN11-hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Sorbus aucuparia;19;5.00;19.20;;pthEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Sorbus aucuparia;20;5.00;14.50;;thEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;21;15.00;49.90;;hEP12-CV44-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;22;15.00;61.60;;CV44-CV44-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;23;15.00;56.90;;hEP12;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;24;15.00;81.20;;CV44-CV44-CV44-CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;25;15.00;57.50;;CV44;1635;0
ANT_1635;993893.074396;6553505.284390;Picea abies;26;15.00;67.80;;pEX12-hIN11-hEP12-CV44-CV44;1635;0
ANT_1635;;;;D1;;;;pIN14-ptIN11-tCV42-CV14;1635;0
ANT_1635;;;;D2;;;;tEP12-tIN11;1635;0
ANT_1635;;;;D3;;;;IN21-CV44-CV44-CV44-pthIN11-ptIN13-hEP12-tIN14;1635;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;1;1.50;35.20;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;2;1.50;53.90;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;3;1.50;12.10;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;4;5.00;21.80;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;5;5.00;15.20;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;6;5.00;30.00;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;7;5.00;36.30;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;8;15.00;46.60;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;9;15.00;44.40;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;10;15.00;49.40;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;11;15.00;37.60;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;12;15.00;39.90;chancre;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;13;5.00;34.60;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;14;15.00;45.00;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;15;15.00;49.50;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;16;15.00;40.40;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;17;15.00;59.70;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;18;15.00;53.80;;;2100;0
BON_2100;1006241.541340;6366038.899810;Larix decidua;19;15.00;63.70;;;2100;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;1;1.50;7.20;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;2;1.50;6.50;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;3;1.50;4.50;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;4;1.50;2.20;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;5;1.50;1.30;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;6;1.50;4.00;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;7;1.50;2.00;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;8;1.50;4.30;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;9;1.50;5.40;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;10;1.50;1.90;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;11;1.50;0.40;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Corylus avellana;12;1.50;1.10;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;13;1.50;1.80;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Betula pendula;14;1.50;35.00;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;15;1.50;2.20;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fraxinus excelsior;16;1.50;2.50;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;17;1.50;1.50;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;18;1.50;1.40;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;19;1.50;1.30;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Picea abies;20;1.50;6.80;;pEP11-CV44-IN23;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;21;1.50;1.30;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;22;5.00;12.00;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;23;5.00;53.80;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;24;5.00;37.90;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;25;5.00;9.70;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;26;5.00;39.80;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;27;5.00;14.50;;;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;28;5.00;10.00;pench̩;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;29;5.00;12.50;mesur̩ �� 1m ht;pEP11-pCV44-pEP31;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;30;5.00;10.80;mesur̩ �� 0.90m ht;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;31;5.00;23.90;;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;32;5.00;17.10;;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;33;5.00;19.80;;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;34;5.00;51.30;c̨me s̬che;MORT : pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;35;5.00;12.70;c̨me s̬che;MORT : (FU23)-IN11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;36;15.00;39.60;;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;37;15.00;38.10;;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;38;15.00;47.00;;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;39;15.00;31.10;;pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;40;15.00;47.50;;pEP11-CV44-CV44-DE11-DE11-DE11-(CV22);1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;41;15.00;45.70;c̨me s̬che;pEP11-CV44;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;42;15.00;39.30;;CV44-CV44-pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;43;15.00;31.50;;CV44-CV44;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;44;15.00;33.60;;pEP11-CV44-CV44-DE11-CV26;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;45;15.00;38.70;;CV44-EP31;1250;0
CHAM_1250;924754.987684;6445804.169510;Picea abies;46;15.00;35.80;;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;47;15.00;42.40;;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;48;15.00;50.40;;CV44;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;49;15.00;41.80;;NA;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;50;5.00;27.40;pench̩;CV44-DE11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;51;15.00;58.30;;CV44-CV44-pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Picea abies;52;5.00;22.60;;tIN11-tEX12;1250;0
CHAM_1250;924754.987684;6445804.169510;Populus tremula;53;15.00;41.70;;pEP11-CV44;1250;0
CHAM_1250;924754.987684;6445804.169510;Betula pendula;54;5.00;42.40;;CV44-hIN11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;55;5.00;26.50;;CV44-pEP11;1250;0
CHAM_1250;924754.987684;6445804.169510;Fagus sylvatica;55;5.00;26.50;;NA;1250;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;1;1.50;7.80;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;2;1.50;21.90;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;3;1.50;25.80;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;4;1.50;16.50;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;5;1.50;13.40;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;6;1.50;5.20;rajout̩ Montane 2018;;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;7;1.50;1.60;;ptEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;8;5.00;25.20;c̨me cass̩e;ptEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;9;5.00;16.00;;pEP11-pEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;10;5.00;14.50;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;11;1.50;13.20;;tEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;12;1.50;11.90;;;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;13;1.50;15.70;;;1470;0
CHAM_1470;925208.839250;6447279.210460;Fagus sylvatica;14;1.50;24.20;;CV44-pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;15;1.50;49.40;;NA;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;16;1.50;0.30;;NA;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;17;1.50;1.50;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;18;1.50;2.40;;pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;19;5.00;63.40;;pEP12-pEP11-hIN11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;20;5.00;23.20;;pEP12-pEP11;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;21;1.50;45.90;;tEP12-pEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;22;5.00;38.20;;;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;23;5.00;55.90;;;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;24;5.00;35.80;;;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;25;5.00;24.30;;pEP11-CV44;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;26;15.00;71.60;;pEP12-tEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;27;15.00;68.50;;pEP12-tEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;28;15.00;39.90;;pEP12-tEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;29;15.00;41.40;;NA;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;30;15.00;64.80;c̨me cass̩e;tEP12-pEP12-pEP11-IN21;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;31;15.00;53.90;;pEP12-tEP12-pIN11;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;32;15.00;62.30;;CV44-CV44;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;33;15.00;32.30;;CV44-CV44-CV44;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;34;15.00;63.20;;CV44;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;35;5.00;50.30;;pIN11-pEP12;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;36;15.00;50.40;;pEX12;1470;0
CHAM_1470;925208.839250;6447279.210460;Picea abies;37;5.00;13.10;;NA;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;38;15.00;36.30;;CV44;1470;0
CHAM_1470;925208.839250;6447279.210460;Abies alba;39;15.00;63.00;;pEP12-tEP12;1470;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;9;15.00;47.50;;pEX12-pEP12;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;23;5.00;30.00;;NA;1710;0
CHAM_1710;927352.966171;6449236.011600;Abies alba;24;5.00;8.10;;tEP12-pEP12;1710;0
CHAM_1710;927352.966171;6449236.011600;Sorbus aucuparia;27;1.50;1.50;;NA;1710;0
CHAM_1710;927352.966171;6449236.011600;Sorbus aucuparia;29;1.50;5.50;;tEP12-pEP12-hEP12;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;35;5.00;48.30;;pEP12-tGR22-tEP12-hEP12;1710;0
CHAM_1710;927352.966171;6449236.011600;Abies alba;40;5.00;16.80;;pEX12;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;41;5.00;53.80;;tEP12;1710;0
CHAM_1710;927352.966171;6449236.011600;Sorbus chamaemespilus;65;1.50;0.70;;NA;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;102;1.50;26.80;;;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;103;5.00;17.20;;;1710;0
CHAM_1710;927352.966171;6449236.011600;Picea abies;104;5.00;29.20;;CV44;1710;0
